252	137
252	137
252	137
252	137
252	137
252	137
252	137
247	138
244	138
240	139
236	141
234	143
231	144
227	147
223	150
218	152
213	153
209	154
206	155
204	156
202	156
200	156
199	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
198	156
202	159
215	173
226	184
240	201
250	217
260	228
265	233
269	237
272	239
274	241
276	242
278	243
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
280	246
282	250
292	263
305	285
337	321
361	356
374	376
383	394
393	413
397	421
399	424
400	426
400	428
400	428
401	428
401	428
401	428
401	428
401	428
401	428
401	429
402	429
402	429
402	429
402	429
403	429
403	429
403	428
403	425
404	424
404	423
404	421
404	418
404	414
404	411
404	406
404	403
404	399
404	397
404	396
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	394
404	393
404	386
404	376
405	364
408	355
409	348
411	341
412	338
415	333
415	333
416	332
416	329
417	329
417	327
419	324
419	324
419	322
419	321
420	318
420	318
421	313
422	310
423	309
423	309
424	305
424	305
424	305
424	305
424	305
424	305
424	305
424	304
425	302
429	293
437	273
464	212
470	200
478	186
484	177
489	170
494	160
496	153
500	139
500	139
504	123
504	118
504	115
504	115
500	113
500	113
496	111
491	110
482	108
472	107
472	107
468	107
467	107
461	107
459	107
454	107
454	107
452	107
450	107
448	107
447	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	107
446	111
451	129
454	143
454	143
460	163
463	175
463	175
463	175
465	179
465	179
465	181
466	182
468	184
476	190
476	190
481	194
497	199
505	201
505	201
514	204
514	204
518	204
522	205
526	206
526	206
528	207
535	208
542	210
542	210
566	215
579	217
593	217
593	217
613	218
641	218
650	218
656	218
659	218
659	218
661	218
662	218
662	218
662	218
662	218
662	218
662	218
662	218
662	218
662	218
662	218
661	218
660	218
659	219
658	222
655	226
651	235
651	235
643	266
643	266
635	306
633	318
631	334
631	334
629	357
629	364
629	371
629	376
628	381
628	385
628	388
627	391
627	392
627	394
626	397
626	400
626	404
625	412
624	415
624	415
624	417
623	419
622	421
622	424
622	425
622	425
622	427
622	427
622	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	427
620	429
620	430
620	433
620	435
620	435
620	440
620	442
620	445
620	445
620	448
622	455
622	459
622	459
622	467
622	471
622	471
622	473
622	477
622	478
622	480
622	482
622	483
622	486
622	488
622	490
622	492
622	492
622	499
622	503
622	503
622	503
622	510
622	510
622	516
622	518
622	520
622	521
622	522
622	523
622	524
622	524
622	527
622	527
622	528
622	530
622	530
622	530
622	532
622	533
622	534
622	534
622	536
622	536
622	541
622	541
622	547
622	547
622	550
622	552
622	556
622	559
622	563
622	566
622	573
622	573
622	576
620	582
620	582
620	585
620	587
620	590
620	590
620	595
620	595
620	598
620	601
620	604
619	608
619	611
619	615
619	620
618	624
617	633
617	633
617	637
617	641
617	648
617	648
617	650
617	651
617	651
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
617	650
