69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
69	45
70	45
70	45
70	45
92	61
91	61
88	61
83	61
78	61
73	61
70	61
67	61
64	61
62	61
60	61
59	61
58	61
58	61
57	61
57	61
55	61
55	61
54	61
52	61
52	61
51	61
51	61
51	61
51	61
51	61
51	61
51	61
51	61
51	61
51	61
51	61
51	61
51	61
51	61
51	61
52	61
52	61
52	61
52	61
52	61
52	61
52	61
52	61
52	61
52	61
52	61
52	61
51	58
48	56
46	52
42	49
39	46
36	43
34	40
32	37
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
31	36
32	40
36	42
38	43
42	47
45	49
50	53
54	55
57	58
59	59
63	62
68	64
72	65
77	65
81	65
84	65
88	65
91	65
94	65
95	65
95	65
95	65
95	65
95	65
95	65
95	65
95	65
95	65
95	65
95	65
95	65
95	65
95	65
95	65
77	25
75	25
72	25
66	25
61	25
54	25
50	25
48	25
48	25
47	25
47	25
47	25
